"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1615","부산광역시 수영구 광안동","720-4","0720","0004","이린하우스III","월세","29.7800","202506","27","500","50","2","2011","광서로30번길 25","202506~202606","신규","-","","","연립다세대"
"1616","부산광역시 사상구 주례동","92-73","0092","0073","영원빌라","월세","21.8000","202506","27","500","33","2","2002","가야대로330번길 84-7","202506~202606","신규","-","","","연립다세대"
"1617","부산광역시 사상구 주례동","54-201","0054","0201","참존빌","월세","11.9020","202506","27","1,000","40","4","2018","가야대로388번길 38","202506~202706","신규","-","","","연립다세대"
"1618","부산광역시 수영구 광안동","88-35","0088","0035","센텀캐슬A","월세","13.6700","202506","27","100","30","4","2010","수영로674번길 5","202506~202606","신규","-","","","연립다세대"
"1619","부산광역시 수영구 광안동","144-41","0144","0041","고은아트빌","월세","16.6600","202506","27","300","26","3","2009","수영로582번길 30","202506~202606","신규","-","","","연립다세대"
"1620","부산광역시 기장군 일광읍 삼성리","752","0752","0000","일광우성라파드더테라스","월세","84.9357","202506","27","3,000","200","2","2024","해빛3로 73","202507~202707","신규","-","","","연립다세대"
"1621","부산광역시 수영구 광안동","88-35","0088","0035","센텀캐슬A","월세","19.2900","202506","27","100","30","5","2010","수영로674번길 5","202506~202606","신규","-","","","연립다세대"
"1622","부산광역시 수영구 광안동","692-9","0692","0009","영비치하우스","월세","17.6700","202506","26","1,000","40","5","2016","광서로11번길 5","202506~202606","신규","-","","","연립다세대"
"1623","부산광역시 사상구 감전동","288","0288","0000","서경골든빌리지","월세","53.8900","202506","26","1,000","55","5","2014","백양대로561번길 17-3","202506~202706","신규","-","","","연립다세대"
"1624","부산광역시 수영구 광안동","146-16","0146","0016","한울","월세","16.2100","202506","26","500","30","3","2012","수영로588번길 17","202507~202607","신규","-","","","연립다세대"
"1625","부산광역시 수영구 광안동","536-31","0536","0031","지온팰리스","월세","23.0487","202506","26","2,000","52","2","2018","광일로29번가길 19-8","202506~202606","신규","-","","","연립다세대"
"1626","부산광역시 수영구 광안동","120-276","0120","0276","예솔빌라","전세","47.7500","202506","26","16,000","0","5","2015","수영로610번길 34","202508~202707","신규","-","","","연립다세대"
"1627","부산광역시 수영구 광안동","131-24","0131","0024","한다더포레스트","월세","21.1200","202506","26","4,500","32","3","2021","감포로 9-6","202508~202708","신규","-","","","연립다세대"
"1628","부산광역시 수영구 광안동","150-22","0150","0022","제이하우스3","전세","65.2300","202506","26","20,000","0","4","2016","광안로21번가길 20","202506~202612","신규","-","","","연립다세대"
"1629","부산광역시 수영구 광안동","120-154","0120","0154","보람아트빌","월세","13.4750","202506","26","500","30","4","2013","수영로618번길 9-15","202506~202606","신규","-","","","연립다세대"
"1630","부산광역시 수영구 광안동","133-13","0133","0013","더헤즈133","전세","23.6400","202506","26","11,000","0","3","2021","수영로606번길 110","202508~202708","신규","-","","","연립다세대"
"1631","부산광역시 사상구 학장동","433-2","0433","0002","에이케이빌딩","월세","19.6100","202506","26","2,000","35","6","2015","학감대로123번길 68","202506~202606","신규","-","","","연립다세대"
"1632","부산광역시 수영구 광안동","102-4","0102","0004","트라움하우스빌","전세","23.2900","202506","26","7,400","0","2","2015","수영로642번길 51","202507~202707","신규","-","","","연립다세대"
"1633","부산광역시 수영구 광안동","101-22","0101","0022","골든하우스","월세","14.1300","202506","26","100","26","2","2010","무학로9번길 32","202506~202606","신규","-","","","연립다세대"
"1634","부산광역시 수영구 광안동","1077-21","1077","0021","금샘네스빌","월세","17.3900","202506","26","300","36","4","2012","수영로665번길 8","202506~202606","신규","-","","","연립다세대"
"1635","부산광역시 남구 문현동","390-46","0390","0046","로하스2","월세","14.9600","202506","26","500","37","2","2012","고동골로47번길 55","202506~202512","신규","-","","","연립다세대"
"1636","부산광역시 부산진구 부암동","80-48","0080","0048","누리","월세","30.0000","202506","26","2,000","45","5","2014","시민공원로19번길 22-11","202507~202607","신규","-","","","연립다세대"
"1637","부산광역시 연제구 거제동","1188-7","1188","0007","SEUM오버클래스","월세","22.5800","202506","26","13,500","5","11","2025","월드컵대로235번길 39","202506~202706","신규","-","","","연립다세대"
"1638","부산광역시 중구 동광동5가","3-136","0003","0136","화성빌라","월세","59.9500","202506","26","1,500","35","4","2000","중구로148번길 8-6","202506~202706","신규","-","","","연립다세대"
"1639","부산광역시 사하구 감천동","358","0358","0000","부강하이츠빌라","월세","64.4400","202506","26","50","20","1","1997","원양로356번길 80","202506~202706","신규","-","","","연립다세대"
"1640","부산광역시 남구 대연동","1749-18","1749","0018","지온하우스","월세","15.5200","202506","26","100","31","2","2010","수영로220번길 26","202506~202606","신규","-","","","연립다세대"
"1641","부산광역시 부산진구 전포동","201-24","0201","0024","정원스카이4차","월세","19.5300","202506","26","500","40","5","2012","동성로87번길 34","202506~202606","신규","-","","","연립다세대"
"1642","부산광역시 금정구 남산동","55-7","0055","0007","알프스빌","월세","17.7200","202506","26","100","28","2","2012","팔송로7번길 65","202507~202607","신규","-","","","연립다세대"
"1643","부산광역시 부산진구 전포동","306-29","0306","0029","올리버옐로우","월세","12.2800","202506","26","500","29","3","2011","서전로68번길 38-8","202506~202606","신규","-","","","연립다세대"
"1644","부산광역시 해운대구 중동","1493-19","1493","0019","한영빌라7차에이동","전세","25.8400","202506","26","3,600","0","3","2001","달맞이길117번나길 31","202507~202707","신규","-","","","연립다세대"
"1645","부산광역시 부산진구 양정동","184-4","0184","0004","션샤인","월세","12.0500","202506","26","300","28","4","2011","동평로405번길 125","202506~202511","신규","-","","","연립다세대"
"1646","부산광역시 동래구 온천동","150-4","0150","0004","온천(150-4)","전세","61.1600","202506","26","8,000","0","3","1975","온천장로119번길 20","202507~202707","신규","-","","","연립다세대"
"1647","부산광역시 동래구 온천동","1244-10","1244","0010","허브빌리지","전세","69.2600","202506","26","13,000","0","2","2012","석사북로 81","202507~202707","신규","-","","","연립다세대"
"1648","부산광역시 동래구 온천동","1244-10","1244","0010","허브빌리지","전세","69.2600","202506","26","13,000","0","2","2012","석사북로 81","202507~202707","신규","-","","","연립다세대"
"1649","부산광역시 부산진구 개금동","540-117","0540","0117","양지코쿤빌31차","월세","13.4400","202506","26","1,000","20","2","2012","복지로47번길 14-3","202506~202606","신규","-","","","연립다세대"
"1650","부산광역시 금정구 부곡동","9-6","0009","0006","영남하우스","월세","19.9800","202506","26","300","27","2","2013","무학송로138번길 34","202506~202606","신규","-","","","연립다세대"
"1651","부산광역시 남구 대연동","635-10","0635","0010","싱싱하우스","월세","20.3000","202506","26","500","37","5","2008","유엔로157번가길 68","202506~202606","신규","-","","","연립다세대"
"1652","부산광역시 해운대구 중동","1494-13","1494","0013","성모빌라","월세","49.0500","202506","26","2,000","30","4","1996","달맞이길117번다길 83","202507~202707","신규","-","","","연립다세대"
"1653","부산광역시 사하구 당리동","427-10","0427","0010","모아하임","월세","20.7850","202506","26","500","27","2","2010","마하로5번길 21","202506~202606","신규","-","","","연립다세대"
"1654","부산광역시 연제구 연산동","583-11","0583","0011","유림스위트빌","월세","16.0250","202506","26","500","40","4","2015","거제천로258번길 37","202506~202606","신규","-","","","연립다세대"
"1655","부산광역시 해운대구 재송동","1112-9","1112","0009","하이안","월세","19.8130","202506","26","300","37","3","2018","해운대로143번길 50-13","202507~202607","신규","-","","","연립다세대"
"1656","부산광역시 서구 암남동","62-13","0062","0013","스마트빌","월세","15.3600","202506","25","1,000","38","2","2014","감천로255번길 17","202506~202606","신규","-","","","연립다세대"
"1657","부산광역시 강서구 명지동","3209-17","3209","0017","명지빌라","전세","72.0200","202506","25","9,000","0","3","2002","명지새동네길19번길 15","202509~202708","신규","-","","","연립다세대"
"1658","부산광역시 연제구 연산동","308-27","0308","0027","이즈원","월세","78.2300","202506","25","1,000","60","2","2022","신금로5번길 16-3","202507~202607","신규","-","","","연립다세대"
"1659","부산광역시 연제구 연산동","777-14","0777","0014","연제파밀리에","월세","14.5900","202506","25","1,000","40","2","2020","중앙천로20번길 4","202506~202606","신규","-","","","연립다세대"
"1660","부산광역시 연제구 연산동","1503-18","1503","0018","코너스톤원룸","월세","15.3600","202506","25","300","35","3","2012","신촌로23번길 40-11","202506~202512","신규","-","","","연립다세대"
"1661","부산광역시 연제구 연산동","1503-18","1503","0018","코너스톤원룸","월세","15.9800","202506","25","300","35","2","2012","신촌로23번길 40-11","202506~202512","신규","-","","","연립다세대"
"1662","부산광역시 연제구 연산동","653-29","0653","0029","오광원룸","월세","20.3000","202506","25","100","30","1","2003","쌍미천로93번길 2","202506~202606","신규","-","","","연립다세대"
"1663","부산광역시 연제구 연산동","659-51","0659","0051","연산제이파크","전세","42.1366","202506","25","15,000","0","5","2021","쌍미천로73번길 19","202507~202707","신규","-","","","연립다세대"
"1664","부산광역시 연제구 연산동","1971-2","1971","0002","우진그린힐하우스","전세","41.5900","202506","25","14,000","0","2","2021","연수로115번길 8","202507~202707","신규","-","","","연립다세대"
"1665","부산광역시 금정구 청룡동","30-6","0030","0006","하이캐슬","전세","59.5438","202506","25","17,800","0","2","2017","청룡예전로 11-1","202507~202707","신규","-","","","연립다세대"
"1666","부산광역시 부산진구 부전동","415-34","0415","0034","누리마을","월세","16.4650","202506","25","500","40","4","2014","서면문화로53번길 59","202506~202606","신규","-","","","연립다세대"
"1667","부산광역시 사하구 하단동","499-39","0499","0039","승아하우스(499-39)","월세","29.1000","202506","25","300","30","1","2002","낙동남로1423번길 115","202506~202606","신규","-","","","연립다세대"
"1668","부산광역시 사하구 하단동","487-37","0487","0037","금색빌","월세","36.1000","202506","25","2,000","50","2","2013","낙동대로575번길 55","202506~202606","신규","-","","","연립다세대"
"1669","부산광역시 남구 대연동","907-8","0907","0008","아이온","월세","24.4100","202506","25","300","26","4","2010","유엔평화로29번길 131","202506~202606","신규","-","","","연립다세대"
